step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
318,800,318,1,954,0.3165828497,0.005720016983;0.003823739892;0.003289746138;1.253497896,0.3143977834;0.3182282054;0.3171225604,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.990191,0,,,0.3165828497,5.990191,0.2737027042,0,
319,800,319,1,957,0.3152154228,0.005843927946;0.003859792708;0.0034000614;1.247757909,0.315689195;0.3169856808;0.3129713926,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.424069,0,,,0.3152154228,6.424069,0.2722450601,0,
320,800,320,1,960,0.3138536011,0.005974724727;0.003895711455;0.003514526623;1.242029442,0.3115466909;0.3142584704;0.3157556421,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.448320,0,,,0.3138536011,6.448320,0.2707733538,0,
321,800,321,1,963,0.3124983842,0.006114201306;0.003932749558;0.003635519324;1.236311067,0.3128299299;0.3145416902;0.3101235326,biomass;glucose;product;gp_nll,run_2;run_3;run_1,5.548959,0,,,0.3124983842,5.548959,0.269280317,0,
322,800,322,1,966,0.3111518236,0.006265950611;0.00397217179;0.003766933795;1.230602238,0.3087020559;0.3133498801;0.3114035349,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.425544,0,,,0.3111518236,5.425544,0.2677586208,0,
323,800,323,1,969,0.3098169777,0.00643411012;0.004016347613;0.003913780211;1.224903673,0.3072827312;0.3121886553;0.3099795465,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.781808,0,,,0.3098169777,5.781808,0.2661985714,0,
324,800,324,1,972,0.3084987347,0.006625147653;0.004068385409;0.004083530359;1.219217875,0.3085586214;0.3110711609;0.3058664217,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.148733,0,,,0.3084987347,6.148733,0.2645883493,0,
325,800,325,1,975,0.3072040647,0.006847402451;0.004133155201;0.004285733981;1.213549967,0.3044546915;0.3100153492;0.3071421535,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.985557,0,,,0.3072040647,5.985557,0.2629327833,0,
326,800,326,1,978,0.3059394681,0.007107255187;0.004215813612;0.004526536872;1.207908267,0.3090361023;0.3030498747;0.3057324272,biomass;glucose;product;gp_nll,run_3;run_1;run_2,4.599000,0,,,0.3059394681,4.599000,0.2612884522,0,
327,800,327,1,981,0.3047044053,0.007399323682;0.004318274216;0.004797133699;1.20230289,0.3043319381;0.3081266511;0.3016546267,biomass;glucose;product;gp_nll,run_2;run_3;run_1,4.894977,0,,,0.3047044053,4.894977,0.259767385,0,
328,800,328,1,984,0.3034869944,0.007702485681;0.004435407945;0.005069975355;1.196740109,0.307247772;0.3029425225;0.3002706886,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.382955,0,,,0.3034869944,5.382955,0.2584026452,0,
329,800,329,1,987,0.3022744303,0.007997868384;0.004559497725;0.005322069921;1.191218285,0.2988976999;0.306362082;0.301563509,biomass;glucose;product;gp_nll,run_1;run_3;run_2,4.953079,0,,,0.3022744303,4.953079,0.2571083165,0,
330,800,330,1,990,0.3010628511,0.00828199455;0.004687220992;0.005550360651;1.185731828,0.2975343359;0.300193729;0.3054604885,biomass;glucose;product;gp_nll,run_1;run_2;run_3,5.010324,0,,,0.3010628511,5.010324,0.2558052359,0,
331,800,331,1,993,0.2998555575,0.008561851829;0.004819035393;0.005764357931;1.180276985,0.2961795754;0.2988322996;0.3045547977,biomass;glucose;product;gp_nll,run_1;run_2;run_3,5.083847,0,,,0.2998555575,5.083847,0.25447113,0,
332,800,332,1,996,0.2986565998,0.008842372416;0.004954740142;0.005974431606;1.174854855,0.2974794618;0.3036565915;0.2948337461,biomass;glucose;product;gp_nll,run_2;run_3;run_1,5.746001,0,,,0.2986565998,5.746001,0.2531311473,0,
333,800,333,1,999,0.2974680993,0.009121474165;0.005093035825;0.006185561803;1.169472326,0.2934985839;0.2961370022;0.3027687119,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.168953,0,,,0.2974680993,6.168953,0.251860584,0,
334,800,334,1,1002,0.2962819848,0.009376915016;0.005226050884;0.006384096345;1.164140877,0.2948078266;0.3018611259;0.2921770021,biomass;glucose;product;gp_nll,run_2;run_3;run_1,5.928624,0,,,0.2962819848,5.928624,0.2507268821,0,
335,800,335,1,1005,0.2950771188,0.009565775668;0.005338790789;0.00653457486;1.158869334,0.2908712767;0.3008658959;0.2934941837,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.235258,0,,,0.2950771188,5.235258,0.2496172415,0,
336,800,336,1,1008,0.2938337342,0.009654597443;0.005419141424;0.006607115776;1.153654082,0.2997254778;0.2895805659;0.2921951588,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.457495,0,,,0.2938337342,5.457495,0.2483582099,0,
337,800,337,1,1011,0.2925474886,0.00964387938;0.005466940511;0.006601252995;1.148477881,0.2984354578;0.290906429;0.288300579,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.614969,0,,,0.2925474886,5.614969,0.2469489208,0,
338,800,338,1,1014,0.2912277896,0.009561744567;0.005493085369;0.006540172277;1.143316156,0.2870251408;0.2896215765;0.2970366515,biomass;glucose;product;gp_nll,run_1;run_2;run_3,5.391563,0,,,0.2912277896,5.391563,0.2454981295,0,
339,800,339,1,1017,0.2898883214,0.009444155365;0.005511606487;0.006453967505;1.138143556,0.2955828909;0.2883342339;0.2857478394,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.876666,0,,,0.2898883214,5.876666,0.2440971923,0,
340,800,340,1,1020,0.2885392227,0.009318872801;0.005533362347;0.006365835978;1.132938819,0.2941152432;0.2870391593;0.2844632654,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.603033,0,,,0.2885392227,5.603033,0.2427558443,0,
341,800,341,1,1023,0.2871847262,0.009199718068;0.00556497872;0.006286857353;1.127687351,0.285732741;0.2831676933;0.2926537443,biomass;glucose;product;gp_nll,run_2;run_1;run_3,5.605429,0,,,0.2871847262,5.605429,0.2414322811,0,
342,800,342,1,1026,0.2858254524,0.009091482785;0.005609163475;0.00622007155;1.122381092,0.2912043936;0.2818590375;0.284412926,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.225359,0,,,0.2858254524,5.225359,0.2400880152,0,
343,800,343,1,1029,0.2844604858,0.008993521405;0.005666834303;0.006164450558;1.117017137,0.2805365202;0.2830790653;0.289765872,biomass;glucose;product;gp_nll,run_1;run_2;run_3,5.211842,0,,,0.2844604858,5.211842,0.2387054303,0,
344,800,344,1,1032,0.2830900435,0.008905965298;0.005738834626;0.006119125557;1.111596249,0.2817314514;0.288338393;0.2792002861,biomass;glucose;product;gp_nll,run_2;run_3;run_1,5.441268,0,,,0.2830900435,5.441268,0.2372797834,0,
345,800,345,1,1035,0.2817142054,0.008827438889;0.005824999672;0.006082622574;1.10612176,0.2778511131;0.2869204929;0.2803710101,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.438706,0,,,0.2817142054,5.438706,0.235811353,0,
346,800,346,1,1038,0.2803340742,0.008757831689;0.005925310312;0.006054319615;1.100598835,0.2855130285;0.2789989827;0.2764902112,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.580851,0,,,0.2803340742,5.580851,0.2343039004,0,
347,800,347,1,1041,0.2789514919,0.008697667765;0.006040057554;0.006034295829;1.095033947,0.2841182663;0.2751190807;0.2776171288,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.203773,0,,,0.2789514919,5.203773,0.2327622635,0,
348,800,348,1,1044,0.2775684784,0.00864780284;0.006168770925;0.006022838901;1.089434501,0.2827388011;0.2762272231;0.2737394111,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.495430,0,,,0.2775684784,5.495430,0.2311921104,0,
349,800,349,1,1047,0.2761874183,0.008609355136;0.006311141601;0.006020648719;1.083808528,0.2723529979;0.2748312494;0.2813780075,biomass;glucose;product;gp_nll,run_1;run_2;run_3,5.949329,0,,,0.2761874183,5.949329,0.2296000086,0,
350,800,350,1,1050,0.2748106854,0.008583701632;0.006466135614;0.006028504287;1.0781644,0.2734310822;0.2709617393;0.2800392347,biomass;glucose;product;gp_nll,run_2;run_1;run_3,5.737993,0,,,0.2748106854,5.737993,0.2279923645,0,
351,800,351,1,1053,0.2734419323,0.008575343532;0.006632816983;0.006048972472;1.072510596,0.2787296539;0.2720286748;0.2695674681,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.556444,0,,,0.2734419323,6.556444,0.226380828,0,
352,800,352,1,1056,0.2720810874,0.008579804279;0.006809914264;0.006079261257;1.06685537,0.2681720542;0.2706258509;0.277445357,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.609828,0,,,0.2720810874,6.609828,0.2247653726,0,
353,800,353,1,1059,0.2707312412,0.008600809372;0.006995821048;0.006121717825;1.061206617,0.2761922678;0.2667773111;0.2692241448,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.193451,0,,,0.2707312412,6.193451,0.2231584697,0,
354,800,354,1,1062,0.2693940489,0.008639484653;0.007188701289;0.006176427531;1.055571582,0.2678255299;0.265384993;0.2749716239,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.592017,0,,,0.2693940489,6.592017,0.221562079,0,
355,800,355,1,1065,0.268070621,0.008695643676;0.00738669665;0.006243433173;1.049956711,0.2664310404;0.2737840518;0.2639967709,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.840344,0,,,0.268070621,7.840344,0.2199798227,0,
356,800,356,1,1068,0.266761684,0.008769103621;0.007587883581;0.006322248606;1.0443675,0.2650416936;0.2726291585;0.2626141999,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.547941,0,,,0.266761684,6.547941,0.2184124919,0,
357,800,357,1,1071,0.2654679343,0.008859853243;0.007790683247;0.006412775632;1.038808425,0.2636584177;0.2612386917;0.2715066936,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.919216,0,,,0.2654679343,6.919216,0.216855223,0,
358,800,358,1,1074,0.2641897531,0.008967676627;0.00799375682;0.006514610921;1.033282968,0.2704158023;0.2622819702;0.2598714869,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.849542,0,,,0.2641897531,6.849542,0.2152998891,0,
359,800,359,1,1077,0.2629277365,0.009092474157;0.008196555456;0.006628195142;1.027793721,0.2585136254;0.2693567543;0.2609128298,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.000192,0,,,0.2629277365,6.000192,0.2137365359,0,
360,800,360,1,1080,0.2616821794,0.00923434792;0.008397944661;0.00675387113;1.022342554,0.2683292397;0.2571659888;0.2595513098,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.848118,0,,,0.2616821794,6.848118,0.2121471133,0,
361,800,361,1,1083,0.2604547573,0.009395406621;0.00859891389;0.006893797284;1.016930912,0.2558292972;0.2581982605;0.2673367144,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.751549,0,,,0.2604547573,6.751549,0.2105287335,0,
362,800,362,1,1086,0.2592465517,0.009576592337;0.008799323106;0.007050333294;1.011559958,0.256853873;0.2663816918;0.2545040904,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.830228,0,,,0.2592465517,6.830228,0.2089006073,0,
363,800,363,1,1089,0.2580571606,0.009776161595;0.00899717704;0.007224914928;1.006230389,0.2555185206;0.2531906921;0.265462269,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.223183,0,,,0.2580571606,6.223183,0.2073114471,0,
364,800,364,1,1092,0.2568844684,0.009990207653;0.009189225848;0.007416707555;1.000941732,0.2541924442;0.2518890252;0.2645719357,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.260557,0,,,0.2568844684,6.260557,0.2058011924,0,
365,800,365,1,1095,0.2557275455,0.01021612664;0.009375340808;0.007626975547;0.9956917391,0.2637087695;0.2528754178;0.2505984492,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.752877,0,,,0.2557275455,6.752877,0.2043266554,0,
366,800,366,1,1098,0.2545853208,0.01045234667;0.009555861234;0.007855911065;0.9904771643,0.2515671738;0.2493179834;0.2628708053,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.468482,0,,,0.2545853208,7.468482,0.202750513,0,
367,800,367,1,1101,0.2534615852,0.01070312778;0.009737052272;0.008110021298;0.9852961395,0.2502676291;0.2620702113;0.2480469153,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.601089,0,,,0.2534615852,6.601089,0.2009578086,0,
368,800,368,1,1104,0.252364584,0.01097953916;0.009931303108;0.008397115045;0.9801503788,0.2467853798;0.2613305781;0.2489777942,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.654872,0,,,0.252364584,6.654872,0.1989775736,0,
369,800,369,1,1107,0.2512982548,0.01128565752;0.01015178351;0.008710502312;0.9750450759,0.2606607632;0.2476996495;0.2455343518,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.408370,0,,,0.2512982548,6.408370,0.1970736589,0,
370,800,370,1,1110,0.250257651,0.01161379906;0.01040249675;0.009030040673;0.9699842675,0.2464343906;0.2600440407;0.2442945217,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.605320,0,,,0.250257651,6.605320,0.1954166493,0,
371,800,371,1,1113,0.2492341521,0.0119504921;0.01067367373;0.009345150391;0.9649672922,0.2430654445;0.2594542751;0.2451827367,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.940351,0,,,0.2492341521,6.940351,0.194055813,0,
372,800,372,1,1116,0.2482158749,0.01227554472;0.01094529418;0.009655047168;0.9599876134,0.2418452407;0.2588591533;0.2439432306,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.067332,0,,,0.2482158749,6.067332,0.193047101,0,
373,800,373,1,1119,0.2471921985,0.01257577724;0.01120230478;0.00995895873;0.9550317534,0.2406303509;0.2582333975;0.2427128472,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.438200,0,,,0.2471921985,5.438200,0.1922001574,0,
374,800,374,1,1122,0.2461604641,0.01285161609;0.01144518041;0.01026118565;0.9500838741,0.2414887485;0.2394166323;0.2575760114,biomass;glucose;product;gp_nll,run_2;run_1;run_3,5.638356,0,,,0.2461604641,5.638356,0.1912883469,0,
375,800,375,1,1125,0.2451229225,0.01311262439;0.01167696235;0.01057136927;0.9451307338,0.2382006943;0.2568999701;0.240268103,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.749210,0,,,0.2451229225,5.749210,0.1901893872,0,
376,800,376,1,1128,0.2440865916,0.01337299814;0.0119035927;0.01090593846;0.9401638371,0.2390489998;0.2369803004;0.2562304746,biomass;glucose;product;gp_nll,run_2;run_1;run_3,5.483498,0,,,0.2440865916,5.483498,0.1886845882,0,
377,800,377,1,1131,0.2430700764,0.01365910809;0.0121392631;0.01129845319;0.9351834811,0.2556226278;0.2357554716;0.2378321297,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.723299,0,,,0.2430700764,5.723299,0.1863448037,0,
378,800,378,1,1134,0.2421069538,0.01401297077;0.01241420489;0.01179218561;0.930208454,0.2551678214;0.236622157;0.2345308831,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.435661,0,,,0.2421069538,5.435661,0.1833908462,0,
379,800,379,1,1137,0.2411923675,0.01441892268;0.0127549739;0.01232042366;0.9252751499,0.2548344284;0.2333156928;0.2354269814,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.841269,0,,,0.2411923675,5.841269,0.1817594254,0,
380,800,380,1,1140,0.2402812916,0.0148045209;0.01314246696;0.01279121698;0.9203869616,0.234248061;0.2544849637;0.2321108501,biomass;glucose;product;gp_nll,run_2;run_3;run_1,5.982851,0,,,0.2402812916,5.982851,0.1809521079,0,
381,800,381,1,1143,0.2393601349,0.01515053459;0.01353899851;0.0132262217;0.9155247849,0.23091164;0.2330800994;0.2540886655,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.038028,0,,,0.2393601349,6.038028,0.1802364832,0,
382,800,382,1,1146,0.238426169,0.01546492739;0.01391827363;0.01365196375;0.9106695112,0.2297134117;0.2536466131;0.2319184821,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.414546,0,,,0.238426169,5.414546,0.1795651135,0,
383,800,383,1,1149,0.2374840115,0.01576775924;0.01427733466;0.01408794833;0.9058030036,0.2285117143;0.2531819618;0.2307583582,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.004367,0,,,0.2374840115,5.004367,0.1782925677,0,
384,800,384,1,1152,0.2365783153,0.01612506724;0.01465620548;0.01460819596;0.9009237925,0.2528295351;0.2295990977;0.2273063131,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.390228,0,,,0.2365783153,5.390228,0.1748433602,0,
385,800,385,1,1155,0.2357716833,0.01660471757;0.01515089415;0.01523654196;0.8960945795,0.2284541284;0.2527478911;0.2261130304,biomass;glucose;product;gp_nll,run_2;run_3;run_1,5.378762,0,,,0.2357716833,5.378762,0.1722283409,0,
386,800,386,1,1158,0.2349824453,0.01706186639;0.01572991317;0.01577446361;0.8913635381,0.2526694033;0.2249440889;0.2273338438,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.247486,0,,,0.2349824453,5.247486,0.1717122995,0,
387,800,387,1,1161,0.2341593389,0.01743465492;0.01626355234;0.01624294095;0.8866962074,0.2524577097;0.2262293627;0.2237909444,biomass;glucose;product;gp_nll,run_3;run_2;run_1,4.924565,0,,,0.2341593389,4.924565,0.1721787759,0,
388,800,388,1,1164,0.2332763237,0.01772773779;0.01670509461;0.01664180613;0.8820306561,0.2520639605;0.2251267649;0.2226382456,biomass;glucose;product;gp_nll,run_3;run_2;run_1,4.651600,0,,,0.2332763237,4.651600,0.1731997028,0,
389,800,389,1,1167,0.2323329808,0.0179679101;0.01708766888;0.01697390322;0.8773024411,0.2515175076;0.2240114255;0.2214700093,biomass;glucose;product;gp_nll,run_3;run_2;run_1,4.904074,0,,,0.2323329808,4.904074,0.1737660462,0,
390,800,390,1,1170,0.2313406195,0.01818155872;0.01744978718;0.01726029791;0.8724708341,0.2508717421;0.2202762468;0.2228738695,biomass;glucose;product;gp_nll,run_3;run_1;run_2,4.973519,0,,,0.2313406195,4.973519,0.1737124264,0,
391,800,391,1,1173,0.2303078589,0.01838495415;0.01781241577;0.01751864811;0.8675154176,0.2190521349;0.250162226;0.2217092158,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.052472,0,,,0.2303078589,5.052472,0.1732144069,0,
392,800,392,1,1176,0.2292407222,0.01858844631;0.01818553518;0.01776098523;0.862427922,0.2205146391;0.2177958644;0.2494116631,biomass;glucose;product;gp_nll,run_2;run_1;run_3,5.187067,0,,,0.2292407222,5.187067,0.1724447719,0,
393,800,393,1,1179,0.2281433116,0.01879803512;0.01857456358;0.01799402653;0.8572066213,0.248633746;0.2192888764;0.2165073125,biomass;glucose;product;gp_nll,run_3;run_2;run_1,4.415448,0,,,0.2281433116,4.415448,0.171500514,0,
394,800,394,1,1182,0.2270177443,0.01901725188;0.01897889082;0.01822139771;0.8518534367,0.2151872976;0.2180313733;0.247834562,biomass;glucose;product;gp_nll,run_1;run_2;run_3,4.729942,0,,,0.2270177443,4.729942,0.1704541443,0,
395,800,395,1,1185,0.2258646048,0.01924724658;0.01939386106;0.01844531917;0.8463719924,0.2167413243;0.2470154033;0.2138370868,biomass;glucose;product;gp_nll,run_2;run_3;run_1,4.943817,0,,,0.2258646048,4.943817,0.1693692692,0,
396,800,396,1,1188,0.2246850374,0.01949024358;0.01981706776;0.01866677166;0.8407660666,0.2124580296;0.2154192831;0.2461777995,biomass;glucose;product;gp_nll,run_1;run_2;run_3,4.990751,0,,,0.2246850374,4.990751,0.1682911949,0,
397,800,397,1,1191,0.2234754129,0.01974215478;0.02023701653;0.01888385156;0.8350386289,0.2110512417;0.245311386;0.2140636111,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.171224,0,,,0.2234754129,5.171224,0.1672529001,0,
398,800,398,1,1194,0.2222336076,0.02000230469;0.02064381948;0.01909712502;0.8291911811,0.2444101613;0.2096174588;0.2126732026,biomass;glucose;product;gp_nll,run_3;run_1;run_2,4.696793,0,,,0.2222336076,4.696793,0.1662651105,0,
399,800,399,1,1197,0.2209553485,0.02026699225;0.02102609255;0.01930457467;0.8232237344,0.2081569991;0.2112468822;0.243462164,biomass;glucose;product;gp_nll,run_1;run_2;run_3,4.671375,0,,,0.2209553485,4.671375,0.1653319896,0,
400,800,400,1,1200,0.219637429,0.02053575236;0.02137221298;0.01950682896;0.8171349219,0.2424595426;0.2097829878;0.2066697567,biomass;glucose;product;gp_nll,run_3;run_2;run_1,4.938236,0,,,0.219637429,4.938236,0.164442481,0,
401,800,401,1,1203,0.2182749426,0.02080512601;0.0216689915;0.01970323429;0.8109224184,0.208280132;0.2413894285;0.2051552673,biomass;glucose;product;gp_nll,run_2;run_3;run_1,4.866810,0,,,0.2182749426,4.866810,0.1636059712,0,
402,800,402,1,1206,0.2168651272,0.02107545211;0.02190721402;0.01989500461;0.8045828382,0.2036126275;0.2402455323;0.2067372219,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.234216,0,,,0.2168651272,5.234216,0.1628069026,0,
403,800,403,1,1209,0.2154036603,0.02134482206;0.02207524962;0.0200824539;0.7981121155,0.2390176241;0.20515279;0.2020405667,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.130675,0,,,0.2154036603,5.130675,0.1620380769,0,
404,800,404,1,1212,0.2138861366,0.02161013738;0.02216317082;0.02026566629;0.7915055718,0.2035267602;0.2004373191;0.2376943305,biomass;glucose;product;gp_nll,run_2;run_1;run_3,5.377967,0,,,0.2138861366,5.377967,0.1613018633,0,
