step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
604,800,604,1,1812,0.0002453648741,0.0002853466534;0.0003036045686;0.0001471434002,0.0002169836994;0.0001890365003;0.0003300744225,biomass;glucose;product,run_3;run_1;run_2,0.035981,0,,,0.0002453648741,0.035981,0.000228129318,0,
605,800,605,1,1815,0.0002451138083,0.000285118759;0.0003033079918;0.0001469146741,0.0003297053098;0.000188871548;0.0002167645671,biomass;glucose;product,run_2;run_1;run_3,0.014723,0,,,0.0002451138083,0.014723,0.0002278320618,0,
606,800,606,1,1818,0.0002448638999,0.0002848919306;0.0003030122683;0.0001466875008,0.0002165483068;0.0003293342064;0.0001887091865,biomass;glucose;product,run_3;run_2;run_1,0.022604,0,,,0.0002448638999,0.022604,0.0002275356757,0,
607,800,607,1,1821,0.0002446151359,0.0002846655289;0.0003027187479;0.0001464611308,0.0003289662559;0.0002163298019;0.0001885493499,biomass;glucose;product,run_2;run_3;run_1,0.025955,0,,,0.0002446151359,0.025955,0.0002267222492,0,
608,800,608,1,1824,0.0002443675099,0.0002844402736;0.000302426128;0.0001462361279,0.0002161132064;0.0003285974813;0.0001883918418,biomass;glucose;product,run_3;run_2;run_1,0.034907,0,,,0.0002443675099,0.034907,0.0002258246236,0,
609,800,609,1,1827,0.000244121018,0.0002842164469;0.0003021337911;0.000146012816,0.0002158989985;0.0001882362458;0.0003282278097,biomass;glucose;product,run_3;run_1;run_2,0.036901,0,,,0.000244121018,0.036901,0.0002249664949,0,
610,800,610,1,1830,0.0002438756574,0.0002839942633;0.0003018411389;0.0001457915698,0.0002156875847;0.0001880820002;0.0003278573872,biomass;glucose;product,run_3;run_1;run_2,0.033153,0,,,0.0002438756574,0.033153,0.0002242409917,0,
611,800,611,1,1833,0.0002436314256,0.0002837743757;0.0003015467377;0.0001455731632,0.0002154834596;0.0001879285131;0.000327482304,biomass;glucose;product,run_3;run_1;run_2,0.018530,0,,,0.0002436314256,0.018530,0.0002240515116,0,
612,800,612,1,1836,0.0002433883178,0.0002835558626;0.0003012524138;0.000145356677,0.0003271088395;0.0002152806477;0.0001877754662,biomass;glucose;product,run_2;run_3;run_1,0.041261,0,,,0.0002433883178,0.041261,0.0002238292048,0,
613,800,613,1,1839,0.00024314633,0.0002833389148;0.0003009578292;0.000145142246,0.0001876225045;0.0002150820592;0.0003267344263,biomass;glucose;product,run_1;run_3;run_2,0.041603,0,,,0.00024314633,0.041603,0.0002237484939,0,
614,800,614,1,1842,0.0002429054563,0.0002831224859;0.000300665043;0.0001449288401,0.0002148819239;0.0001874694072;0.000326365038,biomass;glucose;product,run_3;run_1;run_2,0.036302,0,,,0.0002429054563,0.036302,0.000223213987,0,
615,800,615,1,1845,0.0002426656777,0.0002829067706;0.000300373386;0.0001447168764,0.0002146831882;0.0003259981147;0.00018731573,biomass;glucose;product,run_3;run_2;run_1,0.025903,0,,,0.0002426656777,0.025903,0.0002224256236,0,
616,800,616,1,1848,0.000242427025,0.0002826918121;0.0003000827849;0.000144506478,0.0003256339239;0.0002144859358;0.0001871612152,biomass;glucose;product,run_2;run_3;run_1,0.022324,0,,,0.000242427025,0.022324,0.0002214280662,0,
617,800,617,1,1851,0.0002421894812,0.0002824776661;0.0002997929861;0.0001442977914,0.0001870057879;0.000325272106;0.0002142905497,biomass;glucose;product,run_1;run_2;run_3,0.016122,0,,,0.0002421894812,0.016122,0.0002203441466,0,
618,800,618,1,1854,0.0002419530742,0.0002822649327;0.000299502812;0.0001440914777,0.0003249084836;0.0001868495511;0.0002141011877,biomass;glucose;product,run_2;run_1;run_3,0.011308,0,,,0.0002419530742,0.011308,0.0002196093965,0,
619,800,619,1,1857,0.0002417177453,0.0002820526784;0.0002992142978;0.0001438862598,0.0003245488306;0.0002139116433;0.0001866927621,biomass;glucose;product,run_2;run_3;run_1,0.018583,0,,,0.0002417177453,0.018583,0.0002187207887,0,
620,800,620,1,1860,0.0002414835217,0.0002818418093;0.0002989255514;0.0001436832045,0.000324185396;0.000213729702;0.0001865354673,biomass;glucose;product,run_2;run_3;run_1,0.012132,0,,,0.0002414835217,0.012132,0.0002182625106,0,
621,800,621,1,1863,0.0002412503991,0.0002816301338;0.0002986411866;0.0001434798769,0.0002135417958;0.0003238310034;0.000186378398,biomass;glucose;product,run_3;run_2;run_1,0.046624,0,,,0.0002412503991,0.046624,0.0002170233115,0,
622,800,622,1,1866,0.0002410183776,0.0002814201966;0.0002983558973;0.0001432790388,0.0002133658807;0.0003234680288;0.0001862212232,biomass;glucose;product,run_3;run_2;run_1,0.028192,0,,,0.0002410183776,0.028192,0.0002164698604,0,
623,800,623,1,1869,0.0002407874517,0.0002812078319;0.0002980786309;0.0001430758924,0.0003231235485;0.0001860654075;0.0002131733993,biomass;glucose;product,run_2;run_1;run_3,0.019903,0,,,0.0002407874517,0.019903,0.0002143193213,0,
624,800,624,1,1872,0.0002405576262,0.0002810003135;0.000297793997;0.000142878568,0.0003227514064;0.0001859094054;0.0002130120666,biomass;glucose;product,run_2;run_1;run_3,0.039297,0,,,0.0002405576262,0.039297,0.0002145672822,0,
625,800,625,1,1875,0.0002403288903,0.0002807860791;0.0002975267587;0.000142673833,0.0003224262896;0.0001857566791;0.0002128037021,biomass;glucose;product,run_2;run_1;run_3,0.016516,0,,,0.0002403288903,0.016516,0.0002110094761,0,
626,800,626,1,1878,0.0002401012674,0.0002805861759;0.0002972318608;0.0001424857655,0.000322014831;0.0001856016422;0.0002126873291,biomass;glucose;product,run_2;run_1;run_3,0.023525,0,,,0.0002401012674,0.023525,0.0002148958602,0,
627,800,627,1,1881,0.0002398772881,0.0002803618958;0.0002969968533;0.0001422731153,0.0003217689759;0.0002124074914;0.000185455397,biomass;glucose;product,run_2;run_3;run_1,0.033033,0,,,0.0002398772881,0.033033,0.0002062340503,0,
628,800,628,1,1884,0.0002396521061,0.0002801865594;0.0002966550726;0.0001421146862,0.000212445934;0.0001852967436;0.0003212136405,biomass;glucose;product,run_3;run_1;run_2,0.037089,0,,,0.0002396521061,0.037089,0.0002242850656,0,
629,800,629,1,1887,0.0002394288993,0.0002799155126;0.0002965244759;0.0001418467096,0.0002118605362;0.0003212577479;0.0001851684139,biomass;glucose;product,run_3;run_2;run_1,0.051214,0,,,0.0002394288993,0.051214,0.000203080841,0,
630,800,630,1,1890,0.0002392107882,0.0002798395296;0.0002959805071;0.0001418123279,0.0003201191989;0.0002125244991;0.0001849886665,biomass;glucose;product,run_2;run_3;run_1,0.028981,0,,,0.0002392107882,0.028981,0.0002964047394,0,
631,800,631,1,1893,0.0002390084757,0.0002793796218;0.0002962898322;0.0001413559733,0.0002107077819;0.0003213908194;0.0001849268259,biomass;glucose;product,run_3;run_2;run_1,0.031085,0,,,0.0002390084757,0.031085,0.0003381308176,0,
632,800,632,1,1896,0.0002388377644,0.0002796354714;0.0002951211206;0.0001417567011,0.0003184147695;0.0002133767563;0.0001847217674,biomass;glucose;product,run_2;run_3;run_1,0.041670,0,,,0.0002388377644,0.041670,0.0006351303055,0,
633,800,633,1,1899,0.0002386724803,0.0002788658169;0.0002960921751;0.000141059449,0.0001846381193;0.0003218082681;0.0002095710537,biomass;glucose;product,run_1;run_2;run_3,0.028407,0,,,0.0002386724803,0.028407,0.0007318792163,0,
634,800,634,1,1902,0.0002384060668,0.000279103616;0.0002950147498;0.0001410998346,0.0002121810414;0.0001845724085;0.0003184647506,biomass;glucose;product,run_3;run_1;run_2,0.045999,0,,,0.0002384060668,0.045999,0.0006337143148,0,
635,800,635,1,1905,0.0002381116567,0.000278629306;0.0002950174547;0.0001406882093,0.0003193224785;0.0002107547246;0.0001842577668,biomass;glucose;product,run_2;run_3;run_1,0.014185,0,,,0.0002381116567,0.014185,0.0002158686926,0,
636,800,636,1,1908,0.0002379223521,0.0002784233126;0.0002947289905;0.0001406147531,0.0003192018688;0.0002105118535;0.0001840533339,biomass;glucose;product,run_2;run_3;run_1,0.010588,0,,,0.0002379223521,0.010588,0.0003834042381,0,
637,800,637,1,1911,0.0002377590767,0.0002786069131;0.0002939291801;0.0001407411369,0.0001840572648;0.0003169176906;0.0002123022747,biomass;glucose;product,run_1;run_2;run_3,0.030889,0,,,0.0002377590767,0.030889,0.0006634343301,0,
638,800,638,1,1914,0.000237513482,0.0002779187027;0.0002944744133;0.0001401473302,0.0002095048196;0.0003191991825;0.000183836444,biomass;glucose;product,run_3;run_2;run_1,0.021077,0,,,0.000237513482,0.021077,0.0004615143591,0,
639,800,639,1,1917,0.0002372537811,0.0002778296682;0.000294032092;0.000139899583,0.0002100370914;0.0003179743795;0.0001837498723,biomass;glucose;product,run_3;run_2;run_1,0.015815,0,,,0.0002372537811,0.015815,0.0001909347276,0,
640,800,640,1,1920,0.0002370694563,0.0002777897486;0.0002934649966;0.0001399536237,0.0002108248042;0.0001836023182;0.0003167812465,biomass;glucose;product,run_3;run_1;run_2,0.021397,0,,,0.0002370694563,0.021397,0.0004159204864,0,
641,800,641,1,1923,0.0002368873636,0.0002773859302;0.0002935208721;0.0001397552884,0.0003179656377;0.0001833133789;0.0002093830741,biomass;glucose;product,run_2;run_1;run_3,0.046032,0,,,0.0002368873636,0.046032,0.0005147646593,0,
642,800,642,1,1926,0.0002366404581,0.0002774096371;0.0002928474368;0.0001396643006,0.0001832854038;0.00031600176;0.0002106342107,biomass;glucose;product,run_1;run_2;run_3,0.019636,0,,,0.0002366404581,0.019636,0.0003741628095,0,
643,800,643,1,1929,0.0002364119632,0.0002770910966;0.0002928405039;0.0001393042892,0.0002097114602;0.0003163500644;0.0001831743651,biomass;glucose;product,run_3;run_2;run_1,0.028450,0,,,0.0002364119632,0.028450,0.0002094134302,0,
644,800,644,1,1932,0.0002362334928,0.0002767466637;0.000292877594;0.0001390762207,0.0003170155139;0.0002086485781;0.0001830363865,biomass;glucose;product,run_2;run_3;run_1,0.051615,0,,,0.0002362334928,0.051615,0.0003760469204,0,
645,800,645,1,1935,0.0002360292018,0.0002768560904;0.0002921446091;0.0001390869058,0.0002101170183;0.0003149840551;0.0001829865319,biomass;glucose;product,run_3;run_2;run_1,0.049072,0,,,0.0002360292018,0.049072,0.0004524021978,0,
646,800,646,1,1938,0.0002357954432,0.0002764710125;0.0002920870409;0.0001388282763,0.0001827400668;0.0003155058163;0.0002091404464,biomass;glucose;product,run_1;run_2;run_3,0.033381,0,,,0.0002357954432,0.033381,0.0002382153321,0,
647,800,647,1,1941,0.0002355894043,0.0002762692011;0.0002918632443;0.0001386357674,0.0002089810534;0.0001826229212;0.0003151642383,biomass;glucose;product,run_3;run_1;run_2,0.026821,0,,,0.0002355894043,0.026821,0.0002306948006,0,
648,800,648,1,1944,0.0002354041298,0.0002762117275;0.0002914893617;0.0001385113001,0.000209506177;0.0003140873892;0.0001826188231,biomass;glucose;product,run_3;run_2;run_1,0.040341,0,,,0.0002354041298,0.040341,0.0003907750826,0,
649,800,649,1,1947,0.0002351950774,0.0002757749647;0.0002916591715;0.000138151096,0.0002080236442;0.0003151250515;0.0001824365365,biomass;glucose;product,run_3;run_2;run_1,0.029791,0,,,0.0002351950774,0.029791,0.0003168290471,0,
650,800,650,1,1950,0.0002349739071,0.0002757208696;0.0002911517348;0.0001380491168,0.0001823409149;0.0003139138884;0.0002086669179,biomass;glucose;product,run_1;run_2;run_3,0.039008,0,,,0.0002349739071,0.039008,0.0002054713831,0,
651,800,651,1,1953,0.0002347779465,0.0002756177748;0.0002907211717;0.0001379948932,0.0002090121174;0.0001821985266;0.0003131231955,biomass;glucose;product,run_3;run_1;run_2,0.033490,0,,,0.0002347779465,0.033490,0.0002871313636,0,
652,800,652,1,1956,0.0002345885255,0.0002752734392;0.0002907168271;0.0001377753102,0.0002080566263;0.000313712481;0.0001819964691,biomass;glucose;product,run_3;run_2;run_1,0.027803,0,,,0.0002345885255,0.027803,0.0003234036859,0,
653,800,653,1,1959,0.0002343790263,0.0002752118759;0.0002903050065;0.0001376201966,0.0003125576945;0.0002086225749;0.0001819568096,biomass;glucose;product,run_2;run_3;run_1,0.026468,0,,,0.0002343790263,0.026468,0.0002997280603,0,
654,800,654,1,1962,0.0002341694917,0.0002748909628;0.0002902873251;0.0001373301872,0.0003128732993;0.0001818040487;0.0002078311272,biomass;glucose;product,run_2;run_1;run_3,0.014013,0,,,0.0002341694917,0.014013,0.0001733866189,0,
655,800,655,1,1965,0.0002339765134,0.0002746625622;0.0002900930652;0.0001371739128,0.0002074936702;0.0001816388133;0.0003127970568,biomass;glucose;product,run_3;run_1;run_2,0.023640,0,,,0.0002339765134,0.023640,0.0002291707059,0,
656,800,656,1,1968,0.0002337847043,0.0002746627046;0.0002895134162;0.000137177992,0.0003114514109;0.0001815412128;0.0002083614892,biomass;glucose;product,run_2;run_1;run_3,0.022617,0,,,0.0002337847043,0.022617,0.0003215916101,0,
657,800,657,1,1971,0.0002335806975,0.0002743305518;0.000289477115;0.0001369344257,0.0002074935216;0.0003119037994;0.0001813447714,biomass;glucose;product,run_3;run_2;run_1,0.021603,0,,,0.0002335806975,0.021603,0.0002363592204,0,
658,800,658,1,1974,0.0002333776083,0.0002741719878;0.00028921434;0.0001367464972,0.000311353247;0.0001812584639;0.0002075211141,biomass;glucose;product,run_2;run_1;run_3,0.025047,0,,,0.0002333776083,0.025047,0.0001865574342,0,
659,800,659,1,1977,0.000233186433,0.0002740135243;0.0002889689089;0.0001365768657,0.0001811704562;0.0003108657069;0.0002075231358,biomass;glucose;product,run_1;run_2;run_3,0.044424,0,,,0.000233186433,0.044424,0.0002417047584,0,
660,800,660,1,1980,0.0002329951383,0.0002737003988;0.0002889221654;0.0001363628507,0.0003112153102;0.0002067778448;0.0001809922599,biomass;glucose;product,run_2;run_3;run_1,0.027021,0,,,0.0002329951383,0.027021,0.0002485513551,0,
661,800,661,1,1983,0.0002327962644,0.0002736539029;0.0002884278519;0.0001363070384,0.0003100608179;0.000207428558;0.0001808994173,biomass;glucose;product,run_2;run_3;run_1,0.042806,0,,,0.0002327962644,0.042806,0.0002426531368,0,
662,800,662,1,1986,0.0002325981999,0.0002734057237;0.0002882858729;0.0001361030032,0.0002070037431;0.000180756462;0.0003100343947,biomass;glucose;product,run_3;run_1;run_2,0.023956,0,,,0.0002325981999,0.023956,0.0001837044438,0,
663,800,663,1,1989,0.0002324075664,0.0002731629676;0.0002881756777;0.0001358840539,0.0002065632701;0.000180644585;0.0003100148441,biomass;glucose;product,run_3;run_1;run_2,0.041327,0,,,0.0002324075664,0.041327,0.0001975017475,0,
664,800,664,1,1992,0.0002322185537,0.0002730736805;0.0002878171822;0.0001357647983,0.0003091821138;0.0001805822858;0.0002068912614,biomass;glucose;product,run_2;run_1;run_3,0.031997,0,,,0.0002322185537,0.031997,0.0002531622988,0,
665,800,665,1,1995,0.0002320245658,0.0002727815191;0.0002877386351;0.000135553543,0.0003094143471;0.0002062416352;0.000180417715,biomass;glucose;product,run_2;run_3;run_1,0.031567,0,,,0.0002320245658,0.031567,0.0002060979114,0,
666,800,666,1,1998,0.0002318302349,0.000272674601;0.0002873581643;0.0001354579395,0.000206526518;0.000180311288;0.0003086528987,biomass;glucose;product,run_3;run_1;run_2,0.021164,0,,,0.0002318302349,0.021164,0.0001922034972,0,
667,800,667,1,2001,0.0002316406944,0.0002724976389;0.0002871211694;0.0001353032751,0.0003082830072;0.0001802012015;0.0002064378747,biomass;glucose;product,run_2;run_1;run_3,0.024887,0,,,0.0002316406944,0.024887,0.0002015461924,0,
668,800,668,1,2004,0.0002314536584,0.0002722163423;0.00028707816;0.0001350664729,0.000205799505;0.0001800696909;0.0003084917793,biomass;glucose;product,run_3;run_1;run_2,0.026709,0,,,0.0002314536584,0.026709,0.0002046411759,0,
669,800,669,1,2007,0.000231264492,0.0002721262428;0.0002867071009;0.0001349601324,0.0001799950863;0.0002061268309;0.0003076715588,biomass;glucose;product,run_1;run_3;run_2,0.034719,0,,,0.000231264492,0.034719,0.0002215784982,0,
670,800,670,1,2010,0.0002310736857,0.000271883903;0.0002865579819;0.0001347791722,0.0001798445852;0.0003076782403;0.0002056982317,biomass;glucose;product,run_1;run_2;run_3,0.040965,0,,,0.0002310736857,0.040965,0.0001806868159,0,
671,800,671,1,2013,0.0002308854877,0.000271733625;0.0002862645476;0.0001346582904,0.0003072061158;0.0002057228208;0.0001797275265,biomass;glucose;product,run_2;run_3;run_1,0.028591,0,,,0.0002308854877,0.028591,0.0001815615566,0,
672,800,672,1,2016,0.0002306997614,0.0002715899872;0.0002859882805;0.0001345210164,0.0001796333489;0.0002057720668;0.0003066938684,biomass;glucose;product,run_1;run_3;run_2,0.032186,0,,,0.0002306997614,0.032186,0.0002090821993,0,
673,800,673,1,2019,0.0002305144858,0.0002713089066;0.0002859477359;0.0001342868148,0.0003068952343;0.0002051489021;0.0001794993208,biomass;glucose;product,run_2;run_3;run_1,0.019362,0,,,0.0002305144858,0.019362,0.0001939251635,0,
674,800,674,1,2022,0.0002303278322,0.0002712046262;0.0002855987817;0.0001341800887,0.0002054094311;0.0003061627998;0.0001794112657,biomass;glucose;product,run_3;run_2;run_1,0.033074,0,,,0.0002303278322,0.033074,0.0001994999771,0,
675,800,675,1,2025,0.0002301414965,0.0002709892798;0.0002854194767;0.000134015733,0.0003060284389;0.0002051235094;0.0001792725413,biomass;glucose;product,run_2;run_3;run_1,0.035576,0,,,0.0002301414965,0.035576,0.0001751725686,0,
676,800,676,1,2028,0.0002299573659,0.0002708115113;0.0002851917124;0.0001338688741,0.000205008991;0.0003057075074;0.0001791555994,biomass;glucose;product,run_3;run_2;run_1,0.014758,0,,,0.0002299573659,0.014758,0.0001775204211,0,
677,800,677,1,2031,0.0002297747394,0.0002706703015;0.0002849241536;0.0001337297631,0.000305195786;0.0002050614347;0.0001790669976,biomass;glucose;product,run_2;run_3;run_1,0.046674,0,,,0.0002297747394,0.046674,0.0001990780278,0,
678,800,678,1,2034,0.0002295921201,0.0002704101101;0.0002848524269;0.0001335138234,0.0002045408678;0.0003052995257;0.0001789359669,biomass;glucose;product,run_3;run_2;run_1,0.017907,0,,,0.0002295921201,0.017907,0.0001833970224,0,
679,800,679,1,2037,0.0002294089753,0.0002703024266;0.0002845094455;0.0001334150537,0.0001788409856;0.0003046176637;0.0002047682765,biomass;glucose;product,run_1;run_2;run_3,0.025122,0,,,0.0002294089753,0.025122,0.0001916582929,0,
680,800,680,1,2040,0.0002292264696,0.000270094449;0.0002843309899;0.0001332539698,0.0001787092829;0.0002045146902;0.0003044554355,biomass;glucose;product,run_1;run_3;run_2,0.016626,0,,,0.0002292264696,0.016626,0.0001745614469,0,
681,800,681,1,2043,0.0002290454237,0.0002699088191;0.0002841320081;0.0001330954438,0.0001785972121;0.0002043592004;0.0003041798585,biomass;glucose;product,run_1;run_3;run_2,0.009184,0,,,0.0002290454237,0.009184,0.0001728849508,0,
682,800,682,1,2046,0.0002288655835,0.0002697574634;0.0002838854984;0.0001329537888,0.0003037338395;0.0002043588095;0.0001785041016,biomass;glucose;product,run_2;run_3;run_1,0.015601,0,,,0.0002288655835,0.015601,0.0001856477143,0,
683,800,683,1,2049,0.0002286860518,0.0002695227249;0.0002837711461;0.0001327642845,0.0003037281215;0.0002039547285;0.0001783753054,biomass;glucose;product,run_2;run_3;run_1,0.013919,0,,,0.0002286860518,0.013919,0.0001767679475,0,
684,800,684,1,2052,0.0002285065155,0.0002694155494;0.0002834308952;0.0001326731018,0.0002041611108;0.0003030782678;0.0001782801677,biomass;glucose;product,run_3;run_2;run_1,0.026101,0,,,0.0002285065155,0.026101,0.000188803479,0,
685,800,685,1,2055,0.0002283273733,0.0002692009612;0.0002832805742;0.0001325005844,0.0002038567263;0.0001781565327;0.0003029688608,biomass;glucose;product,run_3;run_1;run_2,0.036991,0,,,0.0002283273733,0.036991,0.0001729850818,0,
686,800,686,1,2058,0.0002281491863,0.0002690281914;0.0002830724468;0.0001323469208,0.0001780562785;0.0003026418654;0.000203749415,biomass;glucose;product,run_1;run_2;run_3,0.067033,0,,,0.0002281491863,0.067033,0.0001701536768,0,
687,800,687,1,2061,0.000227972054,0.0002688631784;0.0002828504424;0.0001322025412,0.0001779569843;0.000302282036;0.0002036771417,biomass;glucose;product,run_1;run_2;run_3,0.024323,0,,,0.000227972054,0.024323,0.0001746716344,0,
688,800,688,1,2064,0.000227795588,0.0002686553157;0.0002826933965;0.000132038052,0.0001778360409;0.0003021511787;0.0002033995445,biomass;glucose;product,run_1;run_2;run_3,0.053003,0,,,0.000227795588,0.053003,0.0001719973357,0,
689,800,689,1,2067,0.0002276195209,0.0002685372808;0.0002823838899;0.000131937392,0.0002035404543;0.0001777451902;0.0003015729182,biomass;glucose;product,run_3;run_1;run_2,0.041626,0,,,0.0002276195209,0.041626,0.0001849089694,0,
690,800,690,1,2070,0.0002274437027,0.0002683118314;0.0002822702539;0.0001317490226,0.0002031734634;0.0003015286206;0.000177629024,biomass;glucose;product,run_3;run_2;run_1,0.017041,0,,,0.0002274437027,0.017041,0.000170889681,0,
691,800,691,1,2073,0.0002272684383,0.0002681660089;0.000282022234;0.0001316170718,0.000203177713;0.0003010881313;0.0001775394705,biomass;glucose;product,run_3;run_2;run_1,0.043084,0,,,0.0002272684383,0.043084,0.0001723415955,0,
692,800,692,1,2076,0.0002270938946,0.0002679822174;0.0002818326959;0.0001314667706,0.0002030062674;0.000177430936;0.0003008444805,biomass;glucose;product,run_3;run_1;run_2,0.032971,0,,,0.0002270938946,0.032971,0.0001678897047,0,
693,800,693,1,2079,0.0002269201711,0.0002678079556;0.0002816255294;0.0001313270285,0.0001773228742;0.000202878093;0.0003005595462,biomass;glucose;product,run_1;run_3;run_2,0.021666,0,,,0.0002269201711,0.021666,0.0001684604087,0,
694,800,694,1,2082,0.0002267471343,0.0002676595377;0.0002813822661;0.000131199599,0.0003001463299;0.0001772291458;0.0002028659272,biomass;glucose;product,run_2;run_1;run_3,0.036477,0,,,0.0002267471343,0.036477,0.0001748938381,0,
695,800,695,1,2085,0.000226574619,0.0002674445406;0.0002812598829;0.0001310194335,0.0001771174792;0.000202542999;0.0003000633788,biomass;glucose;product,run_1;run_3;run_2,0.041628,0,,,0.000226574619,0.041628,0.0001673777656,0,
696,800,696,1,2088,0.0002264025702,0.0002673172276;0.0002809797551;0.000130910728,0.0002026199251;0.0002995594251;0.0001770283605,biomass;glucose;product,run_3;run_2;run_1,0.024161,0,,,0.0002264025702,0.024161,0.0001754127688,0,
697,800,697,1,2091,0.000226230969,0.0002671146873;0.0002808282376;0.000130749982,0.0001769124804;0.0002994290071;0.0002023514194,biomass;glucose;product,run_1;run_2;run_3,0.040954,0,,,0.000226230969,0.040954,0.0001677940171,0,
698,800,698,1,2094,0.000226059927,0.0002669743021;0.0002805744863;0.0001306309925,0.0001768202832;0.0002989933915;0.0002023661062,biomass;glucose;product,run_1;run_2;run_3,0.015154,0,,,0.000226059927,0.015154,0.0001712109595,0,
699,800,699,1,2097,0.0002258894849,0.0002667817009;0.0002804176799;0.0001304690737,0.0001767154858;0.000202144351;0.0002988086177,biomass;glucose;product,run_1;run_3;run_2,0.029657,0,,,0.0002258894849,0.029657,0.0001645400319,0,
700,800,700,1,2100,0.0002257196998,0.000266615625;0.0002802118094;0.000130331665,0.0002020419118;0.0001766157317;0.0002985014559,biomass;glucose;product,run_3;run_1;run_2,0.028141,0,,,0.0002257196998,0.028141,0.0001643699692,0,
701,800,701,1,2103,0.0002255505516,0.0002664612834;0.0002799832332;0.0001302071382,0.0001765170373;0.0002981448343;0.0002019897832,biomass;glucose;product,run_1;run_2;run_3,0.022298,0,,,0.0002255505516,0.022298,0.0001675779648,0,
702,800,702,1,2106,0.0002253819862,0.0002662732871;0.0002798194385;0.000130053233,0.0002979506261;0.0001764115914;0.0002017837411,biomass;glucose;product,run_2;run_1;run_3,0.024509,0,,,0.0002253819862,0.024509,0.0001648597599,0,
703,800,703,1,2109,0.0002252139872,0.0002661301517;0.0002795819193;0.0001299298904,0.0001763238628;0.0002017769512;0.0002975411475,biomass;glucose;product,run_1;run_3;run_2,0.034482,0,,,0.0002252139872,0.034482,0.0001695069065,0,
704,800,704,1,2112,0.000225046502,0.0002659287818;0.0002794456424;0.000129765082,0.0001762159633;0.0002974136739;0.000201509869,biomass;glucose;product,run_1;run_2;run_3,0.028829,0,,,0.000225046502,0.028829,0.00016388149,0,
705,800,705,1,2115,0.0002248795633,0.0002658019929;0.0002791753115;0.0001296613855,0.0002015735408;0.0001761286456;0.0002969365035,biomass;glucose;product,run_3;run_1;run_2,0.044267,0,,,0.0002248795633,0.044267,0.0001708491823,0,
706,800,706,1,2118,0.0002247131257,0.0002655993552;0.0002790435432;0.0001294964786,0.0002968182269;0.0002013005943;0.0001760205559,biomass;glucose;product,run_2;run_3;run_1,0.028322,0,,,0.0002247131257,0.028322,0.0001642106331,0,
707,800,707,1,2121,0.0002245472437,0.0002654640325;0.0002787967268;0.0001293809718,0.0002013227551;0.0002963827072;0.0001759362688,biomass;glucose;product,run_3;run_2;run_1,0.028797,0,,,0.0002245472437,0.028797,0.0001680062668,0,
708,800,708,1,2124,0.000224381885,0.0002652666104;0.0002786594065;0.000129219638,0.0002010683081;0.0002962463251;0.0001758310217,biomass;glucose;product,run_3;run_2;run_1,0.041526,0,,,0.000224381885,0.041526,0.0001620246844,0,
709,800,709,1,2127,0.000224217098,0.0002651342413;0.0002784049119;0.0001291121407,0.0002958113656;0.0002010958286;0.0001757440997,biomass;glucose;product,run_2;run_3;run_1,0.028422,0,,,0.000224217098,0.028422,0.000166670418,0,
710,800,710,1,2130,0.0002240528407,0.0002649446642;0.000278256281;0.0001289575769,0.0002008718573;0.0002956448892;0.0001756417755,biomass;glucose;product,run_3;run_2;run_1,0.017466,0,,,0.0002240528407,0.017466,0.0001619535504,0,
711,800,711,1,2133,0.0002238891482,0.0002648005903;0.0002780299805;0.0001288368738,0.0002008448331;0.0001755556507;0.0002952669607,biomass;glucose;product,run_3;run_1;run_2,0.046379,0,,,0.0002238891482,0.046379,0.0001640899692,0,
712,800,712,1,2136,0.0002237259888,0.0002646168777;0.0002778734904;0.0001286875982,0.0002950777695;0.0001754555325;0.0002006446643,biomass;glucose;product,run_2;run_1;run_3,0.035899,0,,,0.0002237259888,0.035899,0.0001603924302,0,
713,800,713,1,2139,0.0002235633906,0.0002644757224;0.0002776403593;0.0001285740901,0.0001753674856;0.0002006261134;0.0002946965728,biomass;glucose;product,run_1;run_3;run_2,0.067414,0,,,0.0002235633906,0.067414,0.0001633886522,0,
714,800,714,1,2142,0.0002234013179,0.000264294628;0.0002774827312;0.0001284265944,0.0001752693912;0.0002004336258;0.0002945009365,biomass;glucose;product,run_1;run_3;run_2,0.046787,0,,,0.0002234013179,0.046787,0.0001602463904,0,
715,800,715,1,2145,0.000223239799,0.0002641493;0.0002772638085;0.0001283062885,0.0001751840914;0.0002941427641;0.0002003925415,biomass;glucose;product,run_1;run_2;run_3,0.046713,0,,,0.000223239799,0.046713,0.0001621218492,0,
716,800,716,1,2148,0.000223078807,0.0002639685105;0.0002771078739;0.0001281600368,0.0001750862645;0.0002939520748;0.0002001980819,biomass;glucose;product,run_1;run_2;run_3,0.043092,0,,,0.000223078807,0.043092,0.0001593598545,0,
717,800,717,1,2151,0.0002229183783,0.0002638333258;0.000276870316;0.0001280514929,0.0002001964199;0.0002935564306;0.0001750022843,biomass;glucose;product,run_3;run_2;run_1,0.042503,0,,,0.0002229183783,0.042503,0.0001632501208,0,
